Movie,Year,IMDb,Rating,Runtime,Genre
Kiss the Girls,1997,6.6,R,115,"Crime, Drama, Mystery"
After Earth,2013,4.8,PG-13,100,"Action, Adventure, Sci-Fi"
Dora and the Lost City of Gold,2019,6.1,PG,102,"Action, Adventure, Comedy"
Shanghai Knights,2003,6.2,PG-13,114,"Action, Adventure, Comedy"
The Lucky One,2012,6.4,PG-13,101,"Drama, Mystery, Romance"
The Wedding Planner,2001,5.3,PG-13,103,"Comedy, Romance"
Burn After Reading,2008,7.0,R,96,"Comedy, Crime, Drama"
Why Him?,2016,6.2,R,111,Comedy
Blockers,2018,6.2,R,102,"Comedy, Drama"
Baby Mama,2008,6.0,PG-13,99,"Comedy, Romance"
The Cable Guy,1996,6.1,PG-13,96,"Comedy, Drama, Thriller"
Resident Evil: Afterlife,2010,5.8,R,96,"Action, Horror, Sci-Fi"
Why Did I Get Married Too?,2010,4.6,PG-13,121,"Comedy, Drama, Romance"
Species,1995,5.8,R,108,"Action, Horror, Sci-Fi"
The Family Stone,2005,6.3,PG-13,103,"Comedy, Drama, Romance"
Bad Santa,2003,7.1,R,92,"Comedy, Crime, Drama"
Brüno,2009,5.9,R,81,Comedy
Hope Floats,1998,6.0,PG-13,114,"Drama, Romance"
Tooth Fairy,2010,5.0,PG,101,"Comedy, Family, Fantasy"
Snow Day,2000,5.1,PG,89,"Adventure, Comedy, Family"
The Good Shepherd,2006,6.7,R,167,"Drama, History, Thriller"
Jungle 2 Jungle,1997,5.1,PG,105,"Comedy, Family"
Little Miss Sunshine,2006,7.8,R,101,"Comedy, Drama"
Pacific Rim: Uprising,2018,5.6,PG-13,111,"Action, Adventure, Fantasy"
My Girl,1991,6.9,PG,102,"Comedy, Drama, Family"
The Benchwarmers,2006,5.5,PG-13,85,"Comedy, Sport"
Secretariat,2010,7.2,PG,123,"Biography, Drama, Family"
Son of God,2014,5.7,PG-13,138,"Biography, Drama, History"
Love Actually,2003,7.6,R,135,"Comedy, Drama, Romance"
Gothika,2003,5.8,R,98,"Horror, Mystery, Thriller"
My Big Fat Greek Wedding 2,2016,6.0,PG-13,94,"Comedy, Romance"
The Dictator,2012,6.4,R,83,Comedy
Hellboy,2004,6.8,PG-13,122,"Action, Adventure, Fantasy"
The Last Boy Scout,1991,7.0,R,105,"Action, Comedy, Crime"
The Stepford Wives,2004,5.3,PG-13,93,"Comedy, Horror, Sci-Fi"
The Lego Ninjago Movie,2017,6.0,PG,101,"Animation, Action, Adventure"
Planes: Fire & Rescue,2014,5.9,PG,83,"Animation, Adventure, Comedy"
The Grand Budapest Hotel,2014,8.1,R,99,"Adventure, Comedy, Crime"
Behind Enemy Lines,2001,6.4,PG-13,106,"Action, Drama, Thriller"
Courage Under Fire,1996,6.6,R,116,"Action, Drama, Mystery"
Dawn of the Dead,2004,7.3,R,101,"Action, Horror"
Vacation,2015,6.1,R,99,"Adventure, Comedy"
Far and Away,1992,6.6,PG-13,140,"Adventure, Drama, Romance"
Total Recall,2012,6.2,PG-13,118,"Action, Adventure, Sci-Fi"
Surf's Up,2007,6.7,PG,85,"Animation, Adventure, Comedy"
Bride Wars,2009,5.4,PG,89,"Comedy, Romance"
Water for Elephants,2011,6.9,PG-13,122,"Drama, Romance"
Jack Reacher: Never Go Back,2016,6.1,PG-13,118,"Action, Crime, Drama"
"Honey, I Blew Up the Kid",1992,4.8,PG,89,"Adventure, Comedy, Family"
Little Man,2006,4.4,PG-13,98,"Comedy, Crime"
Jack,1996,5.8,PG-13,113,"Comedy, Drama, Fantasy"
RoboCop,2014,6.2,PG-13,117,"Action, Crime, Sci-Fi"
The Croods: A New Age,2020,6.9,PG,95,"Animation, Adventure, Comedy"
HouseSitter,1992,6.1,PG,102,"Comedy, Romance"
Tenet,2020,7.3,PG-13,150,"Action, Sci-Fi, Thriller"
Death Becomes Her,1992,6.6,PG-13,104,"Comedy, Fantasy, Horror"
Easy A,2010,7.0,PG-13,92,"Comedy, Drama, Romance"
Open Range,2003,7.4,R,139,"Action, Drama, Romance"
Halloween,2007,6.0,R,109,Horror
Tomb Raider,2018,6.3,PG-13,119,"Action, Adventure, Fantasy"
The Secret Life of Walter Mitty,2013,7.3,PG,114,"Adventure, Comedy, Drama"
Bicentennial Man,1999,6.9,PG,132,"Drama, Sci-Fi"
Ali,2001,6.7,R,157,"Biography, Drama, Sport"
Without a Paddle,2004,5.8,PG-13,95,"Adventure, Comedy, Mystery"
Baywatch,2017,5.5,R,116,"Action, Comedy, Crime"
Demolition Man,1993,6.7,R,115,"Action, Sci-Fi, Thriller"
Maze Runner: The Death Cure,2018,6.2,PG-13,143,"Action, Adventure, Sci-Fi"
Step Up 2: The Streets,2008,6.2,PG-13,98,"Drama, Music, Romance"
The Lincoln Lawyer,2011,7.3,R,118,"Crime, Drama, Mystery"
The Butterfly Effect,2004,7.6,R,113,"Drama, Sci-Fi, Thriller"
Throw Momma from the Train,1987,6.3,PG-13,88,"Comedy, Crime, Thriller"
Red Eye,2005,6.5,PG-13,85,Thriller
Shall We Dance?,2004,6.2,PG-13,106,"Comedy, Drama, Music"
Invincible,2006,7.0,PG,105,"Biography, Drama, Sport"
Cleopatra,1963,7.0,G,192,"Biography, Drama, History"
The Chronicles of Riddick,2004,6.6,R,119,"Action, Adventure, Sci-Fi"
Takers,2010,6.2,PG-13,107,"Action, Crime, Drama"
The Animal,2001,4.8,PG-13,84,"Comedy, Sci-Fi"
Fences,2016,7.2,PG-13,139,Drama
La vita è bella,1997,8.6,PG-13,116,"Comedy, Drama, Romance"
The Cider House Rules,1999,7.4,PG-13,126,"Drama, Romance"
Boyz n the Hood,1991,7.8,R,112,"Crime, Drama"
Memoirs of a Geisha,2005,7.3,PG-13,145,"Drama, Romance"
Moulin Rouge!,2001,7.6,PG-13,127,"Drama, Musical, Romance"
The Shack,2017,6.2,PG-13,132,"Drama, Fantasy"
Blood Diamond,2006,8.0,R,143,"Adventure, Drama, Thriller"
The Specialist,1994,5.6,R,110,"Action, Drama, Thriller"
Next Friday,2000,6.1,R,98,Comedy
Sister Act 2: Back in the Habit,1993,5.6,PG,107,"Comedy, Family, Music"
13 Going on 30,2004,6.2,PG-13,98,"Comedy, Fantasy, Romance"
U.S. Marshals,1998,6.5,PG-13,131,"Action, Crime, Thriller"
Twelve Monkeys,1995,8.0,R,129,"Mystery, Sci-Fi, Thriller"
Unlawful Entry,1992,6.4,R,111,"Crime, Drama, Thriller"
The Perfect Guy,2015,5.6,PG-13,100,"Drama, Romance, Thriller"
Escape from Planet Earth,2012,5.8,PG,89,"Animation, Adventure, Comedy"
American Reunion,2012,6.7,R,113,Comedy
Escape Room,2019,6.4,PG-13,99,"Action, Adventure, Horror"
The Man in the Iron Mask,1998,6.5,PG-13,132,"Action, Adventure, Drama"
Shanghai Noon,2000,6.6,PG-13,110,"Action, Adventure, Comedy"
Midway,2019,6.7,PG-13,138,"Action, Drama, History"
Midnight in Paris,2011,7.7,PG-13,94,"Comedy, Fantasy, Romance"
Saw V,2008,5.8,R,92,"Action, Crime, Horror"
A Civil Action,1998,6.6,PG-13,115,Drama
The Time Machine,2002,5.9,PG-13,96,"Action, Adventure, Sci-Fi"
12 Years a Slave,2013,8.1,R,134,"Biography, Drama, History"
Clueless,1995,6.9,PG-13,97,"Comedy, Romance"
Rat Race,2001,6.4,PG-13,112,"Action, Adventure, Comedy"
A Knight's Tale,2001,6.9,PG-13,132,"Action, Adventure, Romance"
Executive Decision,1996,6.5,R,133,"Action, Adventure, Thriller"
Tombstone,1993,7.8,R,130,"Biography, Drama, History"
Darkest Hour,2017,7.4,PG-13,125,"Biography, Drama, War"
Joy,2015,6.6,PG-13,124,"Biography, Drama"
The Queen,2006,7.3,PG-13,103,"Biography, Drama"
Drumline,2002,5.9,PG-13,118,"Comedy, Drama, Romance"
White Noise,2005,5.5,PG-13,101,"Drama, Horror, Mystery"
Once Upon a Time in Mexico,2003,6.3,R,102,"Action, Crime, Thriller"
Dracula Untold,2014,6.2,PG-13,92,"Action, Drama, Fantasy"
Me Before You,2016,7.4,PG-13,106,"Drama, Romance"
Just Married,2003,5.4,PG-13,95,"Comedy, Romance"
Fantastic Four,2015,4.3,PG-13,100,"Action, Adventure, Sci-Fi"
Primal Fear,1996,7.7,R,129,"Crime, Drama, Mystery"
Be Cool,2005,5.6,PG-13,118,"Comedy, Crime, Music"
ParaNorman,2012,7.0,PG,92,"Animation, Adventure, Comedy"
Saw,2004,7.6,R,103,"Horror, Mystery, Thriller"
Romeo Must Die,2000,6.1,R,115,"Action, Crime, Thriller"
Forever Young,1992,6.3,PG,102,"Drama, Romance, Sci-Fi"
The Suicide Squad,2021,7.2,R,132,"Action, Adventure, Comedy"
Friends with Benefits,2011,6.5,R,109,"Comedy, Romance"
Free Birds,2013,5.8,PG,91,"Animation, Adventure, Comedy"
Hansel & Gretel: Witch Hunters,2013,6.1,R,88,"Action, Fantasy, Horror"
Eyes Wide Shut,1999,7.5,R,159,"Drama, Mystery, Thriller"
Happy Death Day,2017,6.6,PG-13,96,"Comedy, Horror, Mystery"
Legend of the Guardians: The Owls of Ga'Hoole,2010,6.9,PG,97,"Animation, Action, Adventure"
Snake Eyes,1998,6.1,R,98,"Crime, Mystery, Thriller"
What Dreams May Come,1998,6.9,PG-13,113,"Drama, Fantasy, Romance"
The BFG,2016,6.3,PG,117,"Adventure, Family, Fantasy"
Never Been Kissed,1999,6.0,PG-13,107,"Comedy, Drama, Romance"
Alien³,1992,6.4,R,114,"Action, Horror, Sci-Fi"
Neighbors 2: Sorority Rising,2016,5.7,R,92,Comedy
The Haunting in Connecticut,2009,5.8,PG-13,92,"Drama, Horror, Mystery"
Ghosts of Girlfriends Past,2009,5.8,PG-13,115,"Comedy, Fantasy, Romance"
Why Did I Get Married?,2007,5.9,PG-13,113,"Comedy, Drama, Romance"
The Shallows,2016,6.3,PG-13,86,"Action, Drama, Horror"
I Am Number Four,2011,6.1,PG-13,111,"Action, Adventure, Sci-Fi"
Halloween H20: 20 Years Later,1998,5.8,R,86,"Horror, Thriller"
Don't Say a Word,2001,6.3,R,113,"Drama, Mystery, Thriller"
Spawn,1997,5.2,PG-13,96,"Action, Drama, Horror"
The Jackal,1997,6.4,R,124,"Action, Crime, Drama"
The Nutcracker and the Four Realms,2018,5.5,PG,99,"Adventure, Family, Fantasy"
Starship Troopers,1997,7.3,R,129,"Action, Adventure, Sci-Fi"
Office Christmas Party,2016,5.8,R,105,Comedy
This Means War,2012,6.3,PG-13,103,"Action, Comedy, Romance"
The Curse of La Llorona,2019,5.2,R,93,"Horror, Mystery, Thriller"
Project X,2012,6.6,R,88,Comedy
Pet Sematary,2019,5.7,R,101,"Horror, Mystery, Thriller"
Source Code,2011,7.5,PG-13,93,"Action, Drama, Mystery"
Small Soldiers,1998,6.2,PG-13,108,"Action, Adventure, Comedy"
Assassin's Creed,2016,5.6,PG-13,115,"Action, Adventure, Sci-Fi"
What Men Want,2019,5.3,R,117,"Comedy, Fantasy, Romance"
The Omen,2006,5.5,R,110,"Drama, Fantasy, Horror"
Crash,2004,7.8,R,112,"Crime, Drama, Thriller"
Tag,2018,6.5,R,100,"Action, Comedy"
New Year's Eve,2011,5.6,PG-13,118,"Comedy, Romance"
"Three Billboards Outside Ebbing, Missouri",2017,8.1,R,115,"Comedy, Crime, Drama"
The Abyss,1989,7.5,PG-13,140,"Adventure, Drama, Mystery"
Horrible Bosses 2,2014,6.3,R,108,"Comedy, Crime"
The Woman in Black,2012,6.4,PG-13,95,"Drama, Fantasy, Horror"
The Hundred-Foot Journey,2014,7.3,PG,122,"Comedy, Drama"
Evil Dead,2013,6.5,R,91,Horror
The Count of Monte Cristo,2002,7.7,PG-13,131,"Action, Adventure, Drama"
TMNT,2007,6.2,PG,87,"Animation, Action, Adventure"
The Hateful Eight,2015,7.8,R,168,"Crime, Drama, Mystery"
Final Destination 3,2006,5.8,R,93,"Horror, Thriller"
Barbershop: The Next Cut,2016,5.9,PG-13,111,"Comedy, Drama"
Insidious,2010,6.8,PG-13,103,"Horror, Mystery, Thriller"
Paranormal Activity 4,2012,4.6,R,88,"Horror, Mystery"
The Three Musketeers,1993,6.3,PG,105,"Action, Adventure, Comedy"
Austin Powers: International Man of Mystery,1997,7.0,PG-13,94,"Adventure, Comedy"
Focus,2015,6.6,R,105,"Comedy, Crime, Drama"
Tin Cup,1996,6.4,R,135,"Comedy, Drama, Romance"
Paycheck,2003,6.3,PG-13,119,"Action, Mystery, Sci-Fi"
P.S. I Love You,2007,7.0,PG-13,126,"Comedy, Drama, Romance"
Sabrina,1995,6.3,PG,127,"Comedy, Drama, Romance"
3:10 to Yuma,2007,7.7,R,122,"Action, Crime, Drama"
Rookie of the Year,1993,6.0,PG,103,"Comedy, Family, Fantasy"
A Simple Favor,2018,6.8,R,117,"Comedy, Crime, Mystery"
"Yours, Mine & Ours",2005,5.4,PG,88,"Comedy, Family, Romance"
Life as We Know It,2010,6.5,PG-13,115,"Comedy, Drama, Romance"
Gisaengchung,2019,8.5,R,132,"Drama, Thriller"
Corpse Bride,2005,7.3,PG,77,"Animation, Drama, Family"
Beethoven's 2nd,1993,4.9,PG,89,"Comedy, Family, Romance"
Madea's Big Happy Family,2011,4.7,PG-13,106,"Comedy, Drama"
Final Destination,2000,6.7,R,98,"Horror, Thriller"
Papillon,1973,8.0,R,151,"Biography, Crime, Drama"
RED 2,2013,6.6,PG-13,116,"Action, Comedy, Crime"
The Devil Inside,2012,4.2,R,83,Horror
The Prestige,2006,8.5,PG-13,130,"Drama, Mystery, Sci-Fi"
Letters to Juliet,2010,6.5,PG,105,"Adventure, Comedy, Drama"
Blow,2001,7.5,R,124,"Biography, Crime, Drama"
My Cousin Vinny,1992,7.6,R,120,"Comedy, Crime"
Sweeney Todd: The Demon Barber of Fleet Street,2007,7.3,R,116,"Drama, Horror, Musical"
Forces of Nature,1999,5.5,PG-13,105,"Comedy, Romance"
Varsity Blues,1999,6.5,R,106,"Comedy, Drama, Romance"
Message in a Bottle,1999,6.2,PG-13,126,"Drama, Romance"
Life of the Party,2018,5.6,PG-13,105,Comedy
13 Hours,2016,7.3,R,144,"Action, Drama, History"
The Recruit,2003,6.6,PG-13,115,"Action, Thriller"
Unfaithful,2002,6.7,R,124,"Drama, Romance, Thriller"
Four Weddings and a Funeral,1994,7.1,R,117,"Comedy, Drama, Romance"
Diary of a Wimpy Kid: Rodrick Rules,2011,6.5,PG,100,"Comedy, Family"
The Strangers,2008,6.1,R,86,"Horror, Mystery, Thriller"
Kicking & Screaming,2005,5.6,PG,95,"Comedy, Family, Romance"
No Good Deed,2014,5.6,PG-13,84,"Crime, Horror, Thriller"
Wall Street: Money Never Sleeps,2010,6.2,PG-13,133,Drama
A Madea Christmas,2013,4.9,PG-13,100,"Comedy, Drama, Romance"
Southpaw,2015,7.3,R,124,"Action, Crime, Drama"
Blade: Trinity,2004,5.8,R,113,"Action, Horror, Sci-Fi"
The Royal Tenenbaums,2001,7.6,R,110,"Comedy, Drama"
The Lake House,2006,6.8,PG,99,"Drama, Fantasy, Romance"
Radio,2003,6.9,PG,109,"Biography, Drama, Sport"
Insidious: Chapter 3,2015,6.1,PG-13,97,"Horror, Mystery, Thriller"
Identity,2003,7.3,R,90,"Mystery, Thriller"
Selma,2014,7.5,PG-13,128,"Biography, Drama, History"
The Forbidden Kingdom,2008,6.5,PG-13,104,"Action, Adventure, Fantasy"
"South Park: Bigger, Longer & Uncut",1999,7.7,R,81,"Animation, Comedy, Fantasy"
Predators,2010,6.4,R,107,"Action, Adventure, Sci-Fi"
Temptation: Confessions of a Marriage Counselor,2013,4.9,PG-13,111,Drama
Amadeus,1984,8.4,R,160,"Biography, Drama, Music"
Underworld,2003,7.0,R,121,"Action, Fantasy, Thriller"
King Arthur,2004,6.3,PG-13,126,"Action, Adventure, Drama"
The Call,2013,6.7,R,96,"Horror, Thriller"
Funny People,2009,6.3,R,146,"Comedy, Drama"
The Odd Life of Timothy Green,2012,6.6,PG,105,"Comedy, Drama, Family"
Footloose,2011,5.8,PG-13,113,"Comedy, Drama, Music"
Ghost Rider: Spirit of Vengeance,2011,4.3,PG-13,96,"Action, Fantasy, Thriller"
The Little Rascals,1994,6.3,PG,82,"Comedy, Family, Romance"
Exit Wounds,2001,5.6,R,101,"Action, Crime, Thriller"
Lion,2016,8.0,PG-13,118,"Biography, Drama"
I Can Do Bad All by Myself,2009,4.6,PG-13,113,"Comedy, Drama"
Atomic Blonde,2017,6.7,R,115,"Action, Thriller"
Finding Neverland,2004,7.7,PG,106,"Biography, Drama, Family"
Sleeping Beauty,1959,7.2,G,75,"Animation, Adventure, Family"
The Grey,2011,6.8,R,117,"Action, Adventure, Drama"
My Bloody Valentine,2009,5.4,R,101,"Horror, Mystery, Thriller"
A Cinderella Story,2004,5.9,PG,95,"Comedy, Family, Romance"
Sneakers,1992,7.1,PG-13,126,"Comedy, Crime, Drama"
Like Mike,2002,5.3,PG,99,"Comedy, Family, Fantasy"
Enemy at the Gates,2001,7.6,R,131,"Action, Drama, War"
Hoodwinked!,2005,6.5,PG,80,"Animation, Adventure, Comedy"
American Made,2017,7.1,R,115,"Action, Comedy, Crime"
Dennis the Menace,1993,5.6,PG,94,"Comedy, Family"
The Phantom of the Opera,2004,7.2,PG-13,143,"Drama, Musical, Romance"
Resident Evil: Apocalypse,2004,6.1,R,94,"Action, Horror, Sci-Fi"
Muppets Most Wanted,2014,6.4,PG,107,"Adventure, Comedy, Crime"
Naked Gun 33 1/3: The Final Insult,1994,6.5,PG-13,83,"Comedy, Crime"
Hide and Seek,2005,5.9,R,101,"Horror, Mystery"
Up Close & Personal,1996,6.1,PG-13,124,"Drama, Romance"
The Hitchhiker's Guide to the Galaxy,2005,6.7,PG,109,"Adventure, Comedy, Sci-Fi"
Goldfinger,1964,7.7,PG,110,"Action, Adventure, Thriller"
The Predator,2018,5.3,R,107,"Action, Adventure, Sci-Fi"
Atonement,2007,7.8,R,123,"Drama, Mystery, Romance"
Something to Talk About,1995,5.7,R,106,"Comedy, Drama, Romance"
Apocalypto,2006,7.8,R,139,"Action, Adventure, Drama"
The Road to El Dorado,2000,6.9,PG,89,"Animation, Adventure, Comedy"
Ouija,2014,4.5,PG-13,89,"Horror, Mystery, Thriller"
The Boxtrolls,2014,6.8,PG,96,"Animation, Adventure, Comedy"
Syriana,2005,6.9,R,128,"Drama, Thriller"
The Mighty Ducks,1992,6.5,PG,104,"Comedy, Drama, Family"
The Net,1995,5.9,PG-13,114,"Action, Crime, Drama"
The Dark Tower,2017,5.6,PG-13,95,"Action, Adventure, Fantasy"
The Crow,1994,7.5,R,102,"Action, Crime, Drama"
The Hurricane,1999,7.6,R,146,"Biography, Drama, Sport"
Resident Evil: Extinction,2007,6.2,R,94,"Action, Horror, Sci-Fi"
Diary of a Mad Black Woman,2005,5.6,PG-13,116,"Comedy, Drama, Romance"
Mighty Joe Young,1998,5.7,PG,114,"Action, Adventure, Family"
Jack Ryan: Shadow Recruit,2014,6.2,PG-13,105,"Action, Drama, Thriller"
Music and Lyrics,2007,6.5,PG-13,104,"Comedy, Music, Romance"
The Tuxedo,2002,5.4,PG-13,98,"Action, Comedy, Sci-Fi"
If I Stay,2014,6.7,PG-13,107,"Drama, Fantasy, Music"
K-PAX,2001,7.4,PG-13,120,"Drama, Mystery, Sci-Fi"
Overboard,2018,6.0,PG-13,112,"Comedy, Romance"
Serendipity,2001,6.8,PG-13,90,"Comedy, Romance"
Hot Tub Time Machine,2010,6.4,R,101,"Comedy, Sci-Fi"
Natural Born Killers,1994,7.2,R,119,"Action, Crime, Drama"
Angels in the Outfield,1994,6.2,PG,102,"Comedy, Family, Fantasy"
Ad Astra,2019,6.5,PG-13,123,"Adventure, Drama, Mystery"
The Book of Life,2014,7.2,PG,95,"Animation, Adventure, Comedy"
Breakdown,1997,7.0,R,93,"Crime, Drama, Mystery"
Little Women,1994,7.3,PG,115,"Drama, Family, Romance"
Sommersby,1993,6.2,PG-13,114,"Drama, Mystery, Romance"
Sicario: Day of the Soldado,2018,7.0,R,122,"Action, Crime, Drama"
Evita,1996,6.3,PG,135,"Biography, Drama, History"
Stigmata,1999,6.2,R,103,Horror
Home on the Range,2004,5.3,PG,76,"Animation, Adventure, Comedy"
Under Siege 2: Dark Territory,1995,5.5,R,100,"Action, Adventure, Thriller"
When a Man Loves a Woman,1994,6.5,R,126,"Drama, Romance"
Last Action Hero,1993,6.4,PG-13,130,"Action, Adventure, Comedy"
A Walk in the Clouds,1995,6.7,PG-13,102,"Drama, Romance"
Absolute Power,1997,6.7,R,121,"Action, Crime, Drama"
Red Tails,2012,5.9,PG-13,125,"Action, Drama, History"
Pain & Gain,2013,6.4,R,129,"Action, Comedy, Crime"
Racing Stripes,2005,5.2,PG,102,"Adventure, Comedy, Drama"
Are We Done Yet?,2007,4.2,PG,92,"Comedy, Family"
Australia,2008,6.6,PG-13,165,"Adventure, Drama, Romance"
Old Dogs,2009,5.3,PG,88,"Comedy, Family"
Runaway Jury,2003,7.1,PG-13,127,"Crime, Drama, Thriller"
Land of the Lost,2009,5.3,PG-13,102,"Action, Adventure, Comedy"
Volcano,1997,5.5,PG-13,104,"Action, Drama, Sci-Fi"
BlacKkKlansman,2018,7.5,R,135,"Biography, Comedy, Crime"
My Sister's Keeper,2009,7.3,PG-13,109,"Drama, Family"
The Possession,2012,5.9,PG-13,92,"Horror, Mystery, Thriller"
This Christmas,2007,6.3,PG-13,119,"Comedy, Drama, Romance"
Bugsy,1991,6.8,R,136,"Biography, Crime, Drama"
Sleepers,1996,7.5,R,147,"Crime, Drama, Thriller"
Michael Clayton,2007,7.2,R,119,"Crime, Drama, Mystery"
Diary of a Wimpy Kid: Dog Days,2012,6.3,PG,94,"Comedy, Family"
Lady Bird,2017,7.4,R,94,"Comedy, Drama"
Addams Family Values,1993,6.8,PG-13,94,"Comedy, Fantasy"
Men of Honor,2000,7.2,R,129,"Biography, Drama"
I Feel Pretty,2018,5.6,PG-13,110,"Comedy, Romance"
Isn't It Romantic,2019,5.9,PG-13,89,"Comedy, Fantasy, Musical"
Firewall,2006,5.8,PG-13,105,"Action, Crime, Thriller"
About Last Night,2014,6.0,R,100,"Comedy, Romance"
Speed 2: Cruise Control,1997,3.9,PG-13,121,"Action, Adventure, Crime"
Date Movie,2006,2.8,PG-13,83,"Comedy, Romance"
Gemini Man,2019,5.7,PG-13,117,"Action, Adventure, Sci-Fi"
Miss Congeniality 2: Armed & Fabulous,2005,5.1,PG-13,115,"Action, Comedy, Crime"
The Dilemma,2011,5.3,PG-13,111,"Comedy, Drama"
Peter Pan,2003,6.8,PG,113,"Adventure, Family, Fantasy"
Return to Never Land,2002,5.8,G,72,"Animation, Adventure, Family"
The Huntsman: Winter's War,2016,6.1,PG-13,114,"Action, Adventure, Drama"
Big Fat Liar,2002,5.5,PG,88,"Adventure, Comedy, Family"
The Game,1997,7.7,R,129,"Drama, Mystery, Thriller"
Just Like Heaven,2005,6.7,PG-13,95,"Comedy, Drama, Fantasy"
The House Bunny,2008,5.5,PG-13,97,Comedy
Wayne's World 2,1993,6.2,PG-13,95,"Comedy, Music"
Malcolm X,1992,7.7,PG-13,202,"Biography, Drama, History"
G.I. Jane,1997,6.0,R,125,"Action, Drama, War"
Fat Albert,2004,4.3,PG,93,"Comedy, Family, Fantasy"
The Preacher's Wife,1996,5.6,PG,123,"Comedy, Drama, Fantasy"
Sinister,2012,6.8,R,110,"Horror, Mystery, Thriller"
Kick-Ass,2010,7.6,R,117,"Action, Comedy, Crime"
Kubo and the Two Strings,2016,7.7,PG,101,"Animation, Action, Adventure"
Secret Window,2004,6.5,PG-13,96,"Drama, Mystery, Thriller"
Nim's Island,2008,6.0,PG,96,"Adventure, Comedy, Drama"
The Natural,1984,7.4,PG,138,"Drama, Sport"
Agent Cody Banks,2003,5.1,PG,102,"Action, Adventure, Comedy"
Single White Female,1992,6.4,R,107,"Drama, Thriller"
When a Stranger Calls,2006,5.1,PG-13,87,"Horror, Thriller"
Premonition,2007,5.9,PG-13,96,"Drama, Fantasy, Mystery"
Vice,2018,7.2,R,132,"Biography, Comedy, Drama"
The Skeleton Key,2005,6.5,PG-13,104,"Drama, Horror, Mystery"
Alien Resurrection,1997,6.2,R,109,"Action, Horror, Sci-Fi"
Jeremiah Johnson,1972,7.5,GP,108,"Adventure, Drama, Western"
The Rundown,2003,6.6,PG-13,104,"Action, Adventure, Comedy"
Manchester by the Sea,2016,7.8,R,137,Drama
Dan in Real Life,2007,6.8,PG-13,98,"Comedy, Drama, Romance"
New Jack City,1991,6.6,R,97,"Action, Crime, Drama"
Into the Storm,2014,5.8,PG-13,89,"Action, Adventure, Drama"
The Kingdom,2007,7.0,R,110,"Action, Drama, Thriller"
Poltergeist,2015,4.9,PG-13,93,"Horror, Thriller"
Munich,2005,7.5,R,164,"Action, Drama, History"
Kingdom of Heaven,2005,7.2,R,144,"Action, Adventure, Drama"
Precious,2009,7.3,R,110,Drama
Jupiter Ascending,2015,5.3,PG-13,127,"Action, Adventure, Sci-Fi"
Savages,2012,6.4,R,131,"Action, Crime, Drama"
Warcraft,2016,6.7,PG-13,123,"Action, Adventure, Fantasy"
Hostel,2005,5.9,R,94,Horror
Nanny McPhee,2005,6.6,PG,97,"Comedy, Family, Fantasy"
Kate & Leopold,2001,6.4,PG-13,118,"Comedy, Fantasy, Romance"
The Judge,2014,7.4,R,141,"Crime, Drama"
Killers,2010,5.4,PG-13,100,"Action, Comedy, Romance"
Jersey Boys,2014,6.8,R,134,"Biography, Drama, Music"
Shooter,2007,7.1,R,124,"Action, Drama, Thriller"
Silent Hill,2006,6.5,R,125,"Horror, Mystery"
Final Destination 2,2003,6.2,R,90,"Horror, Thriller"
Sicario,2015,7.6,R,121,"Action, Crime, Drama"
Red Sparrow,2018,6.6,R,140,"Action, Drama, Thriller"
How to Be Single,2016,6.0,R,110,"Comedy, Drama, Romance"
The River Wild,1994,6.4,PG-13,111,"Adventure, Crime, Thriller"
Boogeyman,2005,4.1,PG-13,89,"Drama, Horror, Mystery"
"Dude, Where's My Car?",2000,5.5,PG-13,83,"Comedy, Mystery, Sci-Fi"
Goosebumps 2: Haunted Halloween,2018,5.6,PG,90,"Adventure, Comedy, Fantasy"
Practical Magic,1998,6.2,PG-13,104,"Comedy, Drama, Fantasy"
The Distinguished Gentleman,1992,5.9,R,112,"Comedy, Crime"
The Brady Bunch Movie,1995,6.1,PG-13,90,Comedy
Phone Booth,2002,7.1,R,81,"Crime, Thriller"
How the West Was Won,1962,7.0,G,164,Western
The Legend of Zorro,2005,5.9,PG,129,"Action, Adventure, Romance"
Arthur Christmas,2011,7.1,PG,97,"Animation, Adventure, Comedy"
The Best Exotic Marigold Hotel,2011,7.2,PG-13,124,"Comedy, Drama, Romance"
Breaking In,2018,5.4,PG-13,88,"Action, Thriller"
Wonder Woman 1984,2020,5.4,PG-13,151,"Action, Adventure, Fantasy"
Romeo + Juliet,1996,6.7,PG-13,120,"Drama, Romance"
Blended,2014,6.5,PG-13,117,"Comedy, Romance"
One Fine Day,1996,6.5,PG,108,"Comedy, Drama, Romance"
Malice,1993,6.4,R,107,"Crime, Mystery, Thriller"
Made of Honor,2008,5.8,PG-13,101,"Comedy, Romance"
